vessel_record_id,ssvid,n_shipname,n_callsign,imo,flag,authorized_from,authorized_to,source_code
CCSBT-FV04949|IDN-1217|IOTC-2540,525005533,DWISUKSESSEJATI,YEA5533,,IDN,2012-05-15 00:00:00 UTC,2015-05-15 00:00:00 UTC,IOTC
CCSBT-FV04949|IDN-1217|IOTC-2540,525700738,DWISUKSESSEJATI,YEA5533,,IDN,2012-05-15 00:00:00 UTC,2015-05-15 00:00:00 UTC,IOTC
CCSBT-FV04951|IDN-1262|IMO-8572499,525005530,DWISUKSESSENTOSA,YEA5530,8572499,IDN,2012-01-01 00:00:00 UTC,2012-03-09 00:00:00 UTC,CCSBT
CCSBT-FV04951|IDN-1262|IMO-8572499,525700007,DWISUKSESSENTOSA,YEA5530,8572499,IDN,2012-01-01 00:00:00 UTC,2012-03-09 00:00:00 UTC,CCSBT
CCSBT-FV04952|IDN-23658|IOTC-944,525005967,DWISUKSESSETIA,YEA5967,,IDN,2012-01-26 00:00:00 UTC,2013-01-25 00:00:00 UTC,CCSBT
CCSBT-FV04952|IDN-23658|IOTC-944,525700014,DWISUKSESSETIA,YEA5967,,IDN,2012-01-26 00:00:00 UTC,2013-01-25 00:00:00 UTC,CCSBT
CCSBT-FV04952|IDN-23658|IOTC-944,525005967,DWISUKSESSETIA,YEA5967,,IDN,2012-01-01 00:00:00 UTC,2013-01-25 00:00:00 UTC,IOTC
CCSBT-FV04952|IDN-23658|IOTC-944,525700014,DWISUKSESSETIA,YEA5967,,IDN,2012-01-01 00:00:00 UTC,2013-01-25 00:00:00 UTC,IOTC
CCSBT-FV04952|IDN-23658|IOTC-944,525005967,DWISUKSESSETIA,YEA5967,,IDN,2014-05-15 00:00:00 UTC,2015-05-15 00:00:00 UTC,IOTC
CCSBT-FV04952|IDN-23658|IOTC-944,525700014,DWISUKSESSETIA,YEA5967,,IDN,2014-05-15 00:00:00 UTC,2015-05-15 00:00:00 UTC,IOTC
CCSBT-FV04961|IMO-8571938|IOTC-2552,525700664,FRANSISCA8,YEA5239,8571938,IDN,2012-01-01 00:00:00 UTC,2012-06-28 00:00:00 UTC,CCSBT
CCSBT-FV04961|IMO-8571938|IOTC-2552,525700664,FRANSISCA8,YEA5239,8571938,IDN,2013-06-29 00:00:00 UTC,2016-06-28 00:00:00 UTC,CCSBT
CCSBT-FV04961|IMO-8571938|IOTC-2552,525700664,FRANSISCA8,YEA5239,8571938,IDN,2020-12-11 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
CCSBT-FV04961|IMO-8571938|IOTC-2552,525700664,FRANSISCA8,YEA5239,8571938,IDN,2013-06-29 00:00:00 UTC,2016-06-29 00:00:00 UTC,IOTC
CCSBT-FV04961|IMO-8571938|IOTC-2552,525700664,FRANSISCA8,YEA5239,8571938,IDN,2020-12-11 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV04961|IMO-8571938|IOTC-2552,525700664,FRANSISCA8,YEA5239,8571938,IDN,2022-12-11 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV04977|IDN-15691|IMO-8545616|IOTC-947,525201189,HEN88,YEA4983,8545616,IDN,2012-01-01 00:00:00 UTC,2016-06-20 00:00:00 UTC,CCSBT
CCSBT-FV04977|IDN-15691|IMO-8545616|IOTC-947,525201189,HEN88,YEA4983,8545616,IDN,2019-02-07 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
CCSBT-FV04977|IDN-15691|IMO-8545616|IOTC-947,525201189,HEN88,YEA4983,8545616,IDN,2012-01-01 00:00:00 UTC,2016-06-21 00:00:00 UTC,IOTC
CCSBT-FV04977|IDN-15691|IMO-8545616|IOTC-947,525201189,HEN88,YEA4983,8545616,IDN,2019-02-07 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV04980|IDN-2408|IMO-8526452|IOTC-4777,525900318,HEN2,YE5366,8526452,IDN,2012-01-01 00:00:00 UTC,2012-07-26 00:00:00 UTC,CCSBT
CCSBT-FV04980|IDN-2408|IMO-8526452|IOTC-4777,525900318,HEN2,YE5366,8526452,IDN,2012-11-29 00:00:00 UTC,2014-11-28 00:00:00 UTC,CCSBT
CCSBT-FV04980|IDN-2408|IMO-8526452|IOTC-4777,525900318,HEN2,YE5366,8526452,IDN,2017-05-12 00:00:00 UTC,2022-06-01 00:00:00 UTC,CCSBT
CCSBT-FV04980|IDN-2408|IMO-8526452|IOTC-4777,525900318,HEN2,YE5366,8526452,IDN,2012-01-01 00:00:00 UTC,2012-07-26 00:00:00 UTC,IOTC
CCSBT-FV04980|IDN-2408|IMO-8526452|IOTC-4777,525900318,HEN2,YE5366,8526452,IDN,2012-11-29 00:00:00 UTC,2014-11-29 00:00:00 UTC,IOTC
CCSBT-FV04980|IDN-2408|IMO-8526452|IOTC-4777,525900318,HEN2,YE5366,8526452,IDN,2017-05-12 00:00:00 UTC,2022-06-24 00:00:00 UTC,IOTC
CCSBT-FV04984|IDN-3525|IMO-8588759|IOTC-4399,525800631,INDAHJAYAMAKMUR5,YE5901,8588759,IDN,2012-01-01 00:00:00 UTC,2012-10-24 00:00:00 UTC,IOTC
CCSBT-FV04984|IDN-3525|IMO-8588759|IOTC-4399,525800631,INDAHJAYAMAKMUR5,YE5901,8588759,IDN,2014-04-17 00:00:00 UTC,2015-04-17 00:00:00 UTC,IOTC
CCSBT-FV04986|IDN-58695|IOTC-4400,525900137,INDAHJAYAMAKMUR7,YE4903,,IDN,2012-01-01 00:00:00 UTC,2012-10-25 00:00:00 UTC,IOTC
CCSBT-FV04986|IDN-58695|IOTC-4400,525900137,INDAHJAYAMAKMUR7,YE4903,,IDN,2015-02-28 00:00:00 UTC,2016-02-28 00:00:00 UTC,IOTC
CCSBT-FV04992|IMO-8528266|IOTC-4792|IOTC-8839,524288060,JAYAPONTI1,YE4735,8528266,IDN,2012-09-22 00:00:00 UTC,2015-09-21 00:00:00 UTC,CCSBT
CCSBT-FV04992|IMO-8528266|IOTC-4792|IOTC-8839,525500924,JAYAPONTI1,YE4735,8528266,IDN,2012-09-22 00:00:00 UTC,2015-09-21 00:00:00 UTC,CCSBT
CCSBT-FV04992|IMO-8528266|IOTC-4792|IOTC-8839,524288060,JAYAPONTI1,YE4735,8528266,IDN,2020-01-29 00:00:00 UTC,2021-01-01 00:00:00 UTC,CCSBT
CCSBT-FV04992|IMO-8528266|IOTC-4792|IOTC-8839,525500924,JAYAPONTI1,YE4735,8528266,IDN,2020-01-29 00:00:00 UTC,2021-01-01 00:00:00 UTC,CCSBT
CCSBT-FV04992|IMO-8528266|IOTC-4792|IOTC-8839,524288060,JAYAPONTI1,YE4735,8528266,IDN,2012-09-22 00:00:00 UTC,2015-09-22 00:00:00 UTC,IOTC
CCSBT-FV04992|IMO-8528266|IOTC-4792|IOTC-8839,525500924,JAYAPONTI1,YE4735,8528266,IDN,2012-09-22 00:00:00 UTC,2015-09-22 00:00:00 UTC,IOTC
CCSBT-FV04992|IMO-8528266|IOTC-4792|IOTC-8839,524288060,JAYAPONTI1,YE4735,8528266,IDN,2016-11-25 00:00:00 UTC,2018-11-24 00:00:00 UTC,IOTC
CCSBT-FV04992|IMO-8528266|IOTC-4792|IOTC-8839,525500924,JAYAPONTI1,YE4735,8528266,IDN,2016-11-25 00:00:00 UTC,2018-11-24 00:00:00 UTC,IOTC
CCSBT-FV04992|IMO-8528266|IOTC-4792|IOTC-8839,524288060,JAYAPONTI1,YE4735,8528266,IDN,2020-01-29 00:00:00 UTC,2021-01-28 00:00:00 UTC,IOTC
CCSBT-FV04992|IMO-8528266|IOTC-4792|IOTC-8839,525500924,JAYAPONTI1,YE4735,8528266,IDN,2020-01-29 00:00:00 UTC,2021-01-28 00:00:00 UTC,IOTC
CCSBT-FV04993|IDN-93935|IMO-8526488|IOTC-2649,525700661,JIMIINDAH4,YEA4076,8526488,IDN,2018-02-23 00:00:00 UTC,2022-04-01 00:00:00 UTC,CCSBT
CCSBT-FV04993|IDN-93935|IMO-8526488|IOTC-2649,525700661,JIMIINDAH4,YEA4076,8526488,IDN,2018-04-27 00:00:00 UTC,2022-04-13 00:00:00 UTC,IOTC
CCSBT-FV04994|IDN-9062|IOTC-4408,525600510,JIMMYINDAH8,YEA4441,,IDN,2012-01-01 00:00:00 UTC,2015-06-20 00:00:00 UTC,CCSBT
CCSBT-FV04994|IDN-9062|IOTC-4408,525600510,JIMMYINDAH8,YEA4441,,IDN,2012-01-01 00:00:00 UTC,2015-06-21 00:00:00 UTC,IOTC
CCSBT-FV04996|IDN-89031|IOTC-3743|IMO-8529234,525800343,JIMMYWIJAYA26,YE4596,8529234,IDN,2012-01-01 00:00:00 UTC,2013-06-07 00:00:00 UTC,CCSBT
CCSBT-FV04996|IDN-89031|IOTC-3743|IMO-8529234,525800343,JIMMYWIJAYA26,YE4596,8529234,IDN,2014-06-08 00:00:00 UTC,2015-06-07 00:00:00 UTC,CCSBT
CCSBT-FV04996|IDN-89031|IOTC-3743|IMO-8529234,525800343,JIMMYWIJAYA26,YE4596,8529234,IDN,2019-12-07 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
CCSBT-FV04996|IDN-89031|IOTC-3743|IMO-8529234,525800343,JIMMYWIJAYA26,YE4596,8529234,IDN,2012-01-01 00:00:00 UTC,2018-08-09 00:00:00 UTC,IOTC
CCSBT-FV04996|IDN-89031|IOTC-3743|IMO-8529234,525800343,JIMMYWIJAYA26,YE4596,8529234,IDN,2018-12-26 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV05008|IDN-10461|IOTC-2692,600013205,KARYAMAKMUR10,YEA5587,,IDN,2012-01-01 00:00:00 UTC,2013-11-03 00:00:00 UTC,CCSBT
CCSBT-FV05008|IDN-10461|IOTC-2692,600013205,KARYAMAKMUR10,YEA5587,,IDN,2012-01-01 00:00:00 UTC,2013-11-04 00:00:00 UTC,IOTC
CCSBT-FV05012|IDN-92397|IMO-8572463|IOTC-779,525004740,LANGSUNGJAYABAHANA,YEA4740,8572463,IDN,2012-01-01 00:00:00 UTC,2012-07-11 00:00:00 UTC,CCSBT
CCSBT-FV05012|IDN-92397|IMO-8572463|IOTC-779,525004740,LANGSUNGJAYABAHANA,YEA4740,8572463,IDN,2012-01-01 00:00:00 UTC,2012-07-12 00:00:00 UTC,IOTC
CCSBT-FV05015|IOTC-4686,525005538,LANGSUNGJAYAPRIMA,YEA5538,,IDN,2012-01-01 00:00:00 UTC,2012-05-04 00:00:00 UTC,CCSBT
CCSBT-FV05015|IOTC-4686,525005538,LANGSUNGJAYAPRIMA,YEA5538,,IDN,2013-05-05 00:00:00 UTC,2014-05-04 00:00:00 UTC,CCSBT
CCSBT-FV05015|IOTC-4686,525005538,LANGSUNGJAYAPRIMA,YEA5538,,IDN,2012-01-01 00:00:00 UTC,2015-05-05 00:00:00 UTC,IOTC
CCSBT-FV05021|IOTC-3753,525900777,LESTARI7,YE2070,,IDN,2012-01-01 00:00:00 UTC,2015-02-10 00:00:00 UTC,CCSBT
CCSBT-FV05021|IOTC-3753,525900777,LESTARI7,YE2070,,IDN,2012-01-01 00:00:00 UTC,2015-02-11 00:00:00 UTC,IOTC
CCSBT-FV05022|IDN-97040|IMO-8563723|IOTC-3732,525700785,LINGSAR6,YE5147,8563723,IDN,2012-01-01 00:00:00 UTC,2013-12-01 00:00:00 UTC,CCSBT
CCSBT-FV05022|IDN-97040|IMO-8563723|IOTC-3732,525700785,LINGSAR6,YE5147,8563723,IDN,2019-01-29 00:00:00 UTC,2022-01-01 00:00:00 UTC,CCSBT
CCSBT-FV05022|IDN-97040|IMO-8563723|IOTC-3732,525700785,LINGSAR6,YE5147,8563723,IDN,2012-01-01 00:00:00 UTC,2013-12-02 00:00:00 UTC,IOTC
CCSBT-FV05022|IDN-97040|IMO-8563723|IOTC-3732,525700785,LINGSAR6,YE5147,8563723,IDN,2019-01-29 00:00:00 UTC,2022-01-28 00:00:00 UTC,IOTC
CCSBT-FV05023|IDN-7568|IMO-8565733|IOTC-3722,525700777,LINGSAR7,YEA5056,8565733,IDN,2018-09-04 00:00:00 UTC,2021-09-01 00:00:00 UTC,CCSBT
CCSBT-FV05023|IDN-7568|IMO-8565733|IOTC-3722,525700777,LINGSAR7,YEA5056,8565733,IDN,2012-01-01 00:00:00 UTC,2015-11-23 00:00:00 UTC,IOTC
CCSBT-FV05023|IDN-7568|IMO-8565733|IOTC-3722,525700777,LINGSAR7,YEA5056,8565733,IDN,2018-09-04 00:00:00 UTC,2021-09-03 00:00:00 UTC,IOTC
CCSBT-FV05024|IDN-13964|IMO-8526311|IOTC-3721,525700332,LINGSAR10,YEC5187,8526311,IDN,2020-03-06 00:00:00 UTC,2022-05-01 00:00:00 UTC,CCSBT
CCSBT-FV05024|IDN-13964|IMO-8526311|IOTC-3721,525700332,LINGSAR10,YEC5187,8526311,IDN,2020-03-06 00:00:00 UTC,2022-05-05 00:00:00 UTC,IOTC
CCSBT-FV05027|IDN-17416|IMO-8528096|IOTC-3831,525700746,LULUMARINA8,YEA4209,8528096,IDN,2012-02-06 00:00:00 UTC,2017-02-05 00:00:00 UTC,CCSBT
CCSBT-FV05027|IDN-17416|IMO-8528096|IOTC-3831,600012415,LULUMARINA8,YEA4209,8528096,IDN,2012-02-06 00:00:00 UTC,2017-02-05 00:00:00 UTC,CCSBT
CCSBT-FV05027|IDN-17416|IMO-8528096|IOTC-3831,525700746,LULUMARINA8,YEA4209,8528096,IDN,2017-11-03 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
CCSBT-FV05027|IDN-17416|IMO-8528096|IOTC-3831,600012415,LULUMARINA8,YEA4209,8528096,IDN,2017-11-03 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
CCSBT-FV05027|IDN-17416|IMO-8528096|IOTC-3831,525700746,LULUMARINA8,YEA4209,8528096,IDN,2012-01-01 00:00:00 UTC,2017-02-05 00:00:00 UTC,IOTC
CCSBT-FV05027|IDN-17416|IMO-8528096|IOTC-3831,600012415,LULUMARINA8,YEA4209,8528096,IDN,2012-01-01 00:00:00 UTC,2017-02-05 00:00:00 UTC,IOTC
CCSBT-FV05027|IDN-17416|IMO-8528096|IOTC-3831,525700746,LULUMARINA8,YEA4209,8528096,IDN,2017-11-03 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV05027|IDN-17416|IMO-8528096|IOTC-3831,600012415,LULUMARINA8,YEA4209,8528096,IDN,2017-11-03 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV05039|IMO-8844608|IOTC-8366,416000000,MAYA9,YEB4188,8844608,IDN,2012-01-01 00:00:00 UTC,2014-10-14 00:00:00 UTC,CCSBT
CCSBT-FV05039|IMO-8844608|IOTC-8366,416000000,MAYA9,YEB4188,8844608,IDN,2012-01-01 00:00:00 UTC,2015-06-18 00:00:00 UTC,IOTC
CCSBT-FV05039|IMO-8844608|IOTC-8366,634120000,SHANGJYI,5ZZM,8844608,KEN,2016-04-04 00:00:00 UTC,2016-12-31 00:00:00 UTC,IOTC
CCSBT-FV05039|IMO-8844608|IOTC-8366,634120000,SHANGJYI,5ZZM,8844608,KEN,2017-07-25 00:00:00 UTC,2021-12-31 00:00:00 UTC,IOTC
CCSBT-FV05040|IDN-8638|IMO-8578895|IOTC-4734,525700849,MEGAPRIMA,YEA5156,8578895,IDN,2012-01-01 00:00:00 UTC,2014-10-13 00:00:00 UTC,CCSBT
CCSBT-FV05040|IDN-8638|IMO-8578895|IOTC-4734,525700849,MEGAPRIMA,YEA5156,8578895,IDN,2012-01-01 00:00:00 UTC,2015-08-06 00:00:00 UTC,IOTC
CCSBT-FV05042|IDN-97192|IMO-8568955|IOTC-4650,525500910,MEKARGLORIA,YEA5552,8568955,IDN,2013-07-08 00:00:00 UTC,2015-07-07 00:00:00 UTC,CCSBT
CCSBT-FV05042|IDN-97192|IMO-8568955|IOTC-4650,525500910,MEKARGLORIA,YEA5552,8568955,IDN,2018-12-19 00:00:00 UTC,2021-12-01 00:00:00 UTC,CCSBT
CCSBT-FV05042|IDN-97192|IMO-8568955|IOTC-4650,525500910,MEKARGLORIA,YEA5552,8568955,IDN,2022-03-07 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
CCSBT-FV05042|IDN-97192|IMO-8568955|IOTC-4650,525500910,MEKARGLORIA,YEA5552,8568955,IDN,2012-01-01 00:00:00 UTC,2016-07-08 00:00:00 UTC,IOTC
CCSBT-FV05042|IDN-97192|IMO-8568955|IOTC-4650,525500910,MEKARGLORIA,YEA5552,8568955,IDN,2018-12-19 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,524288025,MEKARJAYAABADI,YEA5581,8527133,IDN,2014-07-08 00:00:00 UTC,2015-07-07 00:00:00 UTC,CCSBT
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,525101209,MEKARJAYAABADI,YEA5581,8527133,IDN,2014-07-08 00:00:00 UTC,2015-07-07 00:00:00 UTC,CCSBT
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,524288025,MEKARJAYAABADI,YEA5581,8527133,IDN,2018-04-20 00:00:00 UTC,2019-05-30 00:00:00 UTC,CCSBT
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,525101209,MEKARJAYAABADI,YEA5581,8527133,IDN,2018-04-20 00:00:00 UTC,2019-05-30 00:00:00 UTC,CCSBT
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,524288025,MEKARJAYAABADI,YEA5581,8527133,IDN,2019-11-27 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,525101209,MEKARJAYAABADI,YEA5581,8527133,IDN,2019-11-27 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,524288025,MEKARJAYAABADI,YEA5581,8527133,IDN,2012-01-01 00:00:00 UTC,2015-07-08 00:00:00 UTC,IOTC
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,525101209,MEKARJAYAABADI,YEA5581,8527133,IDN,2012-01-01 00:00:00 UTC,2015-07-08 00:00:00 UTC,IOTC
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,524288025,MEKARJAYAABADI,YEA5581,8527133,IDN,2017-05-31 00:00:00 UTC,2019-05-30 00:00:00 UTC,IOTC
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,525101209,MEKARJAYAABADI,YEA5581,8527133,IDN,2017-05-31 00:00:00 UTC,2019-05-30 00:00:00 UTC,IOTC
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,524288025,MEKARJAYAABADI,YEA5581,8527133,IDN,2019-11-27 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV05044|CCSBT-FV06575|IMO-8527133|IOTC-4438,525101209,MEKARJAYAABADI,YEA5581,8527133,IDN,2019-11-27 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV05045|IOTC-4439,525101681,MEKARLESTARI,YE4307,,IDN,2012-01-01 00:00:00 UTC,2012-07-07 00:00:00 UTC,IOTC
CCSBT-FV05045|IOTC-4439,525101681,MEKARLESTARI,YE4307,,IDN,2015-02-16 00:00:00 UTC,2016-02-16 00:00:00 UTC,IOTC
CCSBT-FV05049|IDN-83346|IMO-8578417|IOTC-2746,525600420,MILLENIUMJAYA,YEA4402,8578417,IDN,2012-01-01 00:00:00 UTC,2014-07-23 00:00:00 UTC,CCSBT
CCSBT-FV05049|IDN-83346|IMO-8578417|IOTC-2746,525600420,MILLENIUMJAYA,YEA4402,8578417,IDN,2012-01-01 00:00:00 UTC,2012-07-24 00:00:00 UTC,IOTC
CCSBT-FV05066|IDN-16795|IOTC-2765,525700422,NAGAMASPERKASA,YEA4309,,IDN,2012-01-01 00:00:00 UTC,2014-08-15 00:00:00 UTC,CCSBT
CCSBT-FV05066|IDN-16795|IOTC-2765,525700422,NAGAMASPERKASA,YEA4309,,IDN,2012-01-01 00:00:00 UTC,2014-08-16 00:00:00 UTC,IOTC
CCSBT-FV05070|IDN-97088|IMO-8589404|IOTC-4454,525700324,NAKAVIOTA,YEA4880,8589404,IDN,2012-01-01 00:00:00 UTC,2012-11-03 00:00:00 UTC,IOTC
CCSBT-FV05070|IDN-97088|IMO-8589404|IOTC-4454,525700324,NAKAVIOTA,YEA4880,8589404,IDN,2014-11-04 00:00:00 UTC,2015-11-04 00:00:00 UTC,IOTC
CCSBT-FV05072|IDN-9315|IMO-8568761|IOTC-2774,525700019,NATUNA1,YEA5585,8568761,IDN,2012-01-01 00:00:00 UTC,2012-05-20 00:00:00 UTC,IOTC
CCSBT-FV05072|IDN-9315|IMO-8568761|IOTC-2774,525700019,NATUNA1,YEA5585,8568761,IDN,2014-05-06 00:00:00 UTC,2015-05-06 00:00:00 UTC,IOTC
CCSBT-FV05072|IDN-9315|IMO-8568761|IOTC-2774,525700019,NATUNA1,YEA5585,8568761,IDN,2020-01-23 00:00:00 UTC,2021-01-22 00:00:00 UTC,IOTC
CCSBT-FV05093|IDN-57175|IOTC-4459,525700309,PRIMANUSANTARA,YEA5298,,IDN,2012-01-01 00:00:00 UTC,2012-10-12 00:00:00 UTC,IOTC
CCSBT-FV05093|IDN-57175|IOTC-4459,525700309,PRIMANUSANTARA,YEA5298,,IDN,2015-02-24 00:00:00 UTC,2016-02-24 00:00:00 UTC,IOTC
CCSBT-FV05094|IDN-7736|IMO-8527547|IOTC-3793,525700443,PRIMUSJAYA,YEA4207,8527547,IDN,2012-01-01 00:00:00 UTC,2014-12-02 00:00:00 UTC,CCSBT
CCSBT-FV05094|IDN-7736|IMO-8527547|IOTC-3793,525700443,PRIMUSJAYA,YEA4207,8527547,IDN,2015-10-16 00:00:00 UTC,2018-10-13 00:00:00 UTC,CCSBT
CCSBT-FV05094|IDN-7736|IMO-8527547|IOTC-3793,525700443,PRIMUSJAYA,YEA4207,8527547,IDN,2019-01-28 00:00:00 UTC,2022-03-01 00:00:00 UTC,CCSBT
CCSBT-FV05094|IDN-7736|IMO-8527547|IOTC-3793,525700443,PRIMUSJAYA,YEA4207,8527547,IDN,2012-01-01 00:00:00 UTC,2018-10-13 00:00:00 UTC,IOTC
CCSBT-FV05094|IDN-7736|IMO-8527547|IOTC-3793,525700443,PRIMUSJAYA,YEA4207,8527547,IDN,2019-01-28 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV05096|IDN-88615|IDN-90377|IOTC-4800,525101219,PURNAMA,YE2053,,IDN,2012-05-25 00:00:00 UTC,2014-05-24 00:00:00 UTC,CCSBT
CCSBT-FV05096|IDN-88615|IDN-90377|IOTC-4800,525101219,PURNAMA,YE2053,,IDN,2012-05-25 00:00:00 UTC,2014-05-24 00:00:00 UTC,IOTC
CCSBT-FV05096|IDN-88615|IDN-90377|IOTC-4800,525101219,PURNAMA,YE2053,,IDN,2015-02-03 00:00:00 UTC,2016-01-04 00:00:00 UTC,IOTC
CCSBT-FV05099|IDN-58880|IOTC-795,525600603,PUTRAMAKMUR1,YEA5151,,IDN,2012-01-01 00:00:00 UTC,2012-12-11 00:00:00 UTC,IOTC
CCSBT-FV05146|IDN-595|IMO-8784195|IOTC-2896,525900813,SINARARINDO6,YEA5498,8784195,IDN,2012-01-01 00:00:00 UTC,2015-03-20 00:00:00 UTC,IOTC
CCSBT-FV05146|IDN-595|IMO-8784195|IOTC-2896,525900813,SINARARINDO6,YEA5498,8784195,IDN,2016-06-18 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV05147|IDN-22944|IMO-8784200|IOTC-2897,525800782,SINARARINDO66,YEA5502,8784200,IDN,2012-01-01 00:00:00 UTC,2012-04-14 00:00:00 UTC,IOTC
CCSBT-FV05147|IDN-22944|IMO-8784200|IOTC-2897,525800782,SINARARINDO66,YEA5502,8784200,IDN,2013-08-27 00:00:00 UTC,2022-07-01 00:00:00 UTC,IOTC
CCSBT-FV05155|IOTC-2919,525201662,SRIMARIANA7,YEA4510,,IDN,2012-09-06 00:00:00 UTC,2014-06-05 00:00:00 UTC,CCSBT
CCSBT-FV05155|IOTC-2919,525201662,SRIMARIANA7,YEA4510,,IDN,2012-01-01 00:00:00 UTC,2014-06-06 00:00:00 UTC,IOTC
CCSBT-FV05159|IDN-15913|IMO-8536108|IOTC-4717,525600721,STARINDOJAYAMAJU,YEA4907,8536108,IDN,2012-01-01 00:00:00 UTC,2012-08-09 00:00:00 UTC,IOTC
CCSBT-FV05159|IDN-15913|IMO-8536108|IOTC-4717,525600721,STARINDOJAYAMAJU,YEA4907,8536108,IDN,2014-08-10 00:00:00 UTC,2015-08-10 00:00:00 UTC,IOTC
CCSBT-FV05163|IDN-19208|IOTC-4560,525101364,SUMANJAYAPERKASA3,YEA4057,,IDN,2012-01-01 00:00:00 UTC,2012-08-06 00:00:00 UTC,IOTC
CCSBT-FV05176|IDN-17927|IOTC-14996,525600425,SUMBERJAYA28,YE5658,,IDN,2012-01-01 00:00:00 UTC,2012-11-08 00:00:00 UTC,IOTC
CCSBT-FV05181|IDN-521|IOTC-2944,525600318,SUMBERJAYA5,YEA4396,,IDN,2012-01-01 00:00:00 UTC,2012-11-26 00:00:00 UTC,IOTC
CCSBT-FV05181|IDN-521|IOTC-2944,525600318,SUMBERJAYA5,YEA4396,,IDN,2014-09-10 00:00:00 UTC,2015-09-10 00:00:00 UTC,IOTC
CCSBT-FV05184|IDN-95135|IMO-8526347|IOTC-2969,525700430,SURYAEKASAKTI,YEA5393,8526347,IDN,2012-03-04 00:00:00 UTC,2013-03-03 00:00:00 UTC,CCSBT
CCSBT-FV05184|IDN-95135|IMO-8526347|IOTC-2969,525700430,SURYAEKASAKTI,YEA5393,8526347,IDN,2014-03-04 00:00:00 UTC,2015-03-03 00:00:00 UTC,CCSBT
CCSBT-FV05184|IDN-95135|IMO-8526347|IOTC-2969,525700430,SURYAEKASAKTI,YEA5393,8526347,IDN,2018-03-19 00:00:00 UTC,2022-05-01 00:00:00 UTC,CCSBT
CCSBT-FV05184|IDN-95135|IMO-8526347|IOTC-2969,525700430,SURYAEKASAKTI,YEA5393,8526347,IDN,2012-03-04 00:00:00 UTC,2016-03-04 00:00:00 UTC,IOTC
CCSBT-FV05184|IDN-95135|IMO-8526347|IOTC-2969,525700430,SURYAEKASAKTI,YEA5393,8526347,IDN,2018-03-19 00:00:00 UTC,2022-05-26 00:00:00 UTC,IOTC
CCSBT-FV05185|IDN-97257|IOTC-801,525700608,SURYATERANG3,YE5759,,IDN,2012-01-01 00:00:00 UTC,2012-04-02 00:00:00 UTC,CCSBT
CCSBT-FV05185|IDN-97257|IOTC-801,525700608,SURYATERANG3,YE5759,,IDN,2012-01-01 00:00:00 UTC,2013-04-02 00:00:00 UTC,IOTC
CCSBT-FV05185|IDN-97257|IOTC-801,525700608,SURYATERANG3,YE5759,,IDN,2015-01-29 00:00:00 UTC,2016-01-29 00:00:00 UTC,IOTC
CCSBT-FV05187|IMO-8561610|IOTC-4576,525700616,SURYATERANG2,YE4707,8561610,IDN,2015-03-20 00:00:00 UTC,2018-06-08 00:00:00 UTC,CCSBT
CCSBT-FV05187|IMO-8561610|IOTC-4576,525700616,SURYATERANG2,YE4707,8561610,IDN,2019-09-20 00:00:00 UTC,2022-07-01 00:00:00 UTC,CCSBT
